"DR_NO","Date.Rptd","DATE.OCC","TIME.OCC","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Status","Status.Desc","LOCATION","LAT","LON","Time.to.reports","Delayed_Report","Time_Slots_Happening","Weekdays_of_DateOcc"
221813629,2022-07-02,2022-07-01,1215,18,"Southeast",1827,2,354,"THEFT OF IDENTITY",28,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","9200    GRAHAM                       AV",33.9533,-118.243,1,"0","Afternoon","Friday"
211708466,2021-05-07,2020-11-20,1240,17,"Devonshire",1787,2,354,"THEFT OF IDENTITY",56,"F","H",203,"OTHER BUSINESS","IC","Invest Cont","8900    BALCOM                       AV",34.2322,-118.5209,168,"1","Afternoon","Friday"
241414308,2024-10-17,2024-10-17,2130,14,"Pacific",1479,2,354,"THEFT OF IDENTITY",56,"M","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","8200    HANDLEY                      AV",33.9642,-118.3799,0,"0","Evening","Thursday"
231406217,2023-01-08,2023-01-08,149,14,"Pacific",1453,2,354,"THEFT OF IDENTITY",23,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","4300    ALLA                         RD",33.99,-118.4347,0,"0","Midnight","Sunday"
211313724,2021-08-03,2020-12-20,1740,13,"Newton",1322,2,354,"THEFT OF IDENTITY",32,"M","H",750,"CYBERSPACE","IC","Invest Cont","400 E  ADAMS                        BL",34.0233,-118.2651,226,"1","Afternoon","Sunday"
221319209,2022-10-11,2022-10-10,900,13,"Newton",1395,2,354,"THEFT OF IDENTITY",58,"M","B",229,"CHECK CASHING*","IC","Invest Cont","300 E  64TH                         ST",33.9815,-118.2696,1,"0","Morning","Monday"
231510507,2023-06-01,2020-09-06,1700,15,"N Hollywood",1532,2,354,"THEFT OF IDENTITY",31,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","12300    BURBANK                      BL",34.1797,-118.4014,998,"1","Afternoon","Sunday"
220906095,2022-02-23,2022-02-22,1630,9,"Van Nuys",943,2,354,"THEFT OF IDENTITY",52,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","14200    BURBANK                      BL",34.1721,-118.4422,1,"0","Afternoon","Tuesday"
230810118,2023-05-26,2023-05-10,800,8,"West LA",802,2,354,"THEFT OF IDENTITY",78,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","15400    ALBRIGHT                     ST",34.0491,-118.5267,16,"1","Morning","Wednesday"
211009299,2021-06-21,2021-06-19,1200,10,"West Valley",1029,2,354,"THEFT OF IDENTITY",30,"F","H",602,"BANK","IC","Invest Cont","15700    SHERMAN                      WY",34.2011,-118.4758,2,"1","Afternoon","Saturday"
201408724,2020-03-17,2020-03-16,1200,14,"Pacific",1483,2,354,"THEFT OF IDENTITY",54,"M","B",503,"HOTEL","IC","Invest Cont","8600    FALMOUTH                     AV",33.9577,-118.4366,1,"0","Afternoon","Monday"
231704608,2023-01-19,2020-04-22,1200,17,"Devonshire",1717,2,354,"THEFT OF IDENTITY",66,"F","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","11400    RUBIO                        AV",34.2778,-118.4968,1002,"1","Afternoon","Wednesday"
220907844,2022-04-11,2022-04-06,1202,9,"Van Nuys",904,2,354,"THEFT OF IDENTITY",59,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","7700    VAN NUYS                     BL",34.2103,-118.4488,5,"1","Afternoon","Wednesday"
221315761,2022-08-08,2022-08-03,1450,13,"Newton",1391,2,354,"THEFT OF IDENTITY",23,"F","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","300 W  67TH                         ST",33.979,-118.2783,5,"1","Afternoon","Wednesday"
230907649,2023-04-02,2023-04-01,500,9,"Van Nuys",911,2,354,"THEFT OF IDENTITY",42,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","15300    GAULT                        ST",34.1993,-118.4662,1,"0","Morning","Saturday"
231511923,2023-07-05,2023-06-08,1440,15,"N Hollywood",1511,2,354,"THEFT OF IDENTITY",42,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","13100    RAYMER                       ST",34.2054,-118.4182,27,"1","Afternoon","Thursday"
222008466,2022-04-11,2022-03-10,1000,20,"Olympic",2042,2,354,"THEFT OF IDENTITY",64,"F","A",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","900 S  MANHATTAN                    PL",34.0559,-118.3101,32,"1","Morning","Thursday"
231913652,2023-09-02,2023-09-01,650,19,"Mission",1984,2,354,"THEFT OF IDENTITY",27,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","8500    CEDROS                       AV",34.2265,-118.4565,1,"0","Morning","Friday"
210409476,2021-06-09,2021-06-08,1800,4,"Hollenbeck",422,2,354,"THEFT OF IDENTITY",27,"M","H",101,"STREET","IC","Invest Cont","2000    GATES                        ST",34.0677,-118.2064,1,"0","Afternoon","Tuesday"
231013797,2023-08-11,2023-08-02,1500,10,"West Valley",1047,2,354,"THEFT OF IDENTITY",49,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","17100    BURBANK                      BL",34.1722,-118.5055,9,"1","Afternoon","Wednesday"
220207589,2022-03-21,2022-03-12,1700,2,"Rampart",237,2,354,"THEFT OF IDENTITY",31,"F","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","1400 W  3RD                          ST",34.0621,-118.2619,9,"1","Afternoon","Saturday"
220513307,2022-09-03,2022-09-02,235,5,"Harbor",513,2,354,"THEFT OF IDENTITY",28,"F","W",602,"BANK","IC","Invest Cont","25600    FRAMPTON                     AV",33.7917,-118.3,1,"0","Midnight","Friday"
230307790,2023-03-14,2023-03-03,700,3,"Southwest",332,2,354,"THEFT OF IDENTITY",36,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","2800    WEST                         BL",34.0311,-118.3417,11,"1","Morning","Friday"
222108778,2022-04-30,2022-04-30,855,21,"Topanga",2158,2,354,"THEFT OF IDENTITY",39,"F","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","6200    VARIEL                       AV",34.1829,-118.5928,0,"0","Morning","Saturday"
231005475,2023-02-07,2023-01-26,1045,10,"West Valley",1083,2,354,"THEFT OF IDENTITY",58,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","4500    TRISTE                       PL",34.1538,-118.5437,12,"1","Morning","Thursday"
230318915,2023-10-16,2023-10-09,930,3,"Southwest",363,2,354,"THEFT OF IDENTITY",55,"M","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","4000    HILLCREST                    DR",34.0138,-118.3465,7,"1","Morning","Monday"
240509333,2024-06-03,2024-05-31,945,5,"Harbor",507,2,354,"THEFT OF IDENTITY",39,"M","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","1500    PLAZA DEL AMO",33.8214,-118.3037,3,"1","Morning","Friday"
201817366,2020-09-16,2020-09-14,1600,18,"Southeast",1834,2,354,"THEFT OF IDENTITY",18,"F","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","400 E  105TH                        ST",33.941,-118.2674,2,"1","Afternoon","Monday"
220210022,2022-05-03,2022-05-03,1025,2,"Rampart",237,2,354,"THEFT OF IDENTITY",33,"M","B",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","200    WITMER                       ST",34.061,-118.2615,0,"0","Morning","Tuesday"
210411549,2021-08-07,2021-05-27,711,4,"Hollenbeck",478,2,354,"THEFT OF IDENTITY",28,"F","W",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","3300    SABINA                       ST",34.0298,-118.1997,72,"1","Morning","Thursday"
211822131,2021-12-28,2020-07-15,2355,18,"Southeast",1849,2,354,"THEFT OF IDENTITY",30,"F","B",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","2000 E  114TH                        ST",33.9315,-118.2363,531,"1","Evening","Wednesday"
220614485,2022-08-10,2022-08-09,1405,6,"Hollywood",628,2,354,"THEFT OF IDENTITY",53,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","1900    VISTA DEL MAR                AV",34.1052,-118.324,1,"0","Afternoon","Tuesday"
220908868,2022-05-07,2022-05-02,1206,9,"Van Nuys",914,2,354,"THEFT OF IDENTITY",31,"F","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","14800    VANOWEN                      ST",34.1976,-118.4574,5,"1","Afternoon","Monday"
230709642,2023-05-14,2023-05-14,510,7,"Wilshire",724,2,354,"THEFT OF IDENTITY",28,"F","H",501,"SINGLE FAMILY DWELLING","AA","Adult Arrest","7600    BEVERLY                      BL",34.0762,-118.3555,0,"0","Morning","Sunday"
201712136,2020-08-12,2020-08-11,1630,17,"Devonshire",1707,2,354,"THEFT OF IDENTITY",43,"F","W",101,"STREET","IC","Invest Cont","JOLETTE                      AV",34.2988,-118.5054,1,"0","Afternoon","Tuesday"
201905595,2020-02-04,2020-02-02,1434,19,"Mission",1958,2,354,"THEFT OF IDENTITY",30,"F","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","14300    VAN NUYS                     BL",34.2496,-118.4447,2,"1","Afternoon","Sunday"
220415975,2022-12-04,2022-12-02,830,4,"Hollenbeck",459,2,354,"THEFT OF IDENTITY",29,"M","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","100    NEVADA",34.045,-118.1956,2,"1","Morning","Friday"
221221490,2022-10-05,2022-10-03,1200,12,"77th Street",1241,2,354,"THEFT OF IDENTITY",33,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","6100    BRYNHURST                    AV",33.9846,-118.3338,2,"1","Afternoon","Monday"
220319487,2022-11-01,2022-11-01,604,3,"Southwest",398,2,354,"THEFT OF IDENTITY",29,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","600 W  40TH                         PL",34.0106,-118.2842,0,"0","Morning","Tuesday"
201416035,2020-08-24,2020-07-24,1130,14,"Pacific",1407,2,354,"THEFT OF IDENTITY",21,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","3600    VINTON                       AV",34.0254,-118.4062,31,"1","Morning","Friday"
221915223,2022-10-02,2022-10-01,1200,19,"Mission",1994,2,354,"THEFT OF IDENTITY",25,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","14700    TITUS                        ST",34.2197,-118.4536,1,"0","Afternoon","Saturday"
221710680,2022-06-06,2022-06-06,809,17,"Devonshire",1754,2,354,"THEFT OF IDENTITY",39,"F","K",602,"BANK","IC","Invest Cont","18500    MAYALL                       ST",34.2533,-118.5361,0,"0","Morning","Monday"
200917168,2020-11-13,2020-11-13,515,9,"Van Nuys",905,2,354,"THEFT OF IDENTITY",38,"F","H",509,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME","IC","Invest Cont","14700    COVELLO                      ST",34.2075,-118.4531,0,"0","Morning","Friday"
241010525,2024-08-15,2024-08-15,1630,10,"West Valley",1075,2,354,"THEFT OF IDENTITY",59,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","18000    VENTURA                      BL",34.1645,-118.5244,0,"0","Afternoon","Thursday"
220210885,2022-05-20,2022-04-02,100,2,"Rampart",231,2,354,"THEFT OF IDENTITY",45,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2800    BEVERLY                      BL",34.0721,-118.2818,48,"1","Midnight","Saturday"
221316967,2022-08-10,2022-08-07,700,13,"Newton",1395,2,354,"THEFT OF IDENTITY",34,"M","W",750,"CYBERSPACE","IC","Invest Cont","300 E  69TH                         ST",33.977,-118.2696,3,"1","Morning","Sunday"
220213639,2022-07-20,2022-06-06,1200,2,"Rampart",245,2,354,"THEFT OF IDENTITY",25,"F","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2400 W  6TH                          ST",34.0612,-118.2785,44,"1","Afternoon","Monday"
210415470,2021-11-03,2021-11-03,1520,4,"Hollenbeck",408,2,354,"THEFT OF IDENTITY",33,"F","C",751,"WEBSITE","IC","Invest Cont","4700    CARNEGIE                     ST",34.0906,-118.1808,0,"0","Afternoon","Wednesday"
221607328,2022-04-15,2022-04-03,1205,16,"Foothill",1663,2,354,"THEFT OF IDENTITY",29,"M","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","8900    HADDON                       AV",34.2314,-118.3973,12,"1","Afternoon","Sunday"
230716713,2023-11-04,2023-11-02,1140,7,"Wilshire",721,2,354,"THEFT OF IDENTITY",50,"F","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","100 N  WETHERLY                     DR",34.0753,-118.3887,2,"1","Morning","Thursday"
231904784,2023-01-20,2022-12-30,1925,19,"Mission",1966,2,354,"THEFT OF IDENTITY",58,"M","F",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","9200    VAN NUYS                     BL",34.2386,-118.4464,21,"1","Evening","Friday"
241814277,2024-10-30,2024-09-13,900,18,"Southeast",1838,2,354,"THEFT OF IDENTITY",68,"M","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2100 E  103RD                        ST",33.9431,-118.2349,47,"1","Morning","Friday"
220817396,2022-11-16,2022-11-08,1810,8,"West LA",834,2,354,"THEFT OF IDENTITY",39,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","10500    WILSHIRE                     BL",34.0643,-118.4321,8,"1","Afternoon","Tuesday"
201614498,2020-11-05,2020-09-03,1200,16,"Foothill",1682,2,354,"THEFT OF IDENTITY",20,"F","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","11700    PENDLETON                    ST",34.2276,-118.3955,63,"1","Afternoon","Thursday"
230319936,2023-11-16,2023-10-20,735,3,"Southwest",363,2,354,"THEFT OF IDENTITY",48,"M","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","3800    SOMERSET                     DR",34.0172,-118.3374,27,"1","Morning","Friday"
231913777,2023-09-05,2023-09-05,900,19,"Mission",1998,2,354,"THEFT OF IDENTITY",74,"F","A",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","8200    TYRONE                       AV",34.2196,-118.4439,0,"0","Morning","Tuesday"
221814803,2022-07-26,2022-07-02,1420,18,"Southeast",1836,2,354,"THEFT OF IDENTITY",43,"F","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","1500 E  106TH                        ST",33.9397,-118.2478,24,"1","Afternoon","Saturday"
230507818,2023-04-15,2023-04-06,1117,5,"Harbor",522,2,354,"THEFT OF IDENTITY",75,"F","F",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","600    GULF                         AV",33.7765,-118.2727,9,"1","Morning","Thursday"
231918008,2023-12-17,2023-11-29,1200,19,"Mission",1964,2,354,"THEFT OF IDENTITY",37,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","9300    KESTER                       AV",34.2391,-118.4562,18,"1","Afternoon","Wednesday"
221813119,2022-06-22,2022-06-21,1442,18,"Southeast",1881,2,354,"THEFT OF IDENTITY",49,"F","B",404,"DEPARTMENT STORE","IC","Invest Cont","700 W  REDONDO BEACH                BL",33.8926,-118.2874,1,"0","Afternoon","Tuesday"
230414755,2023-11-27,2023-11-19,139,4,"Hollenbeck",439,2,354,"THEFT OF IDENTITY",23,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","5300    PASEO RANCHO CASTILLA",34.0714,-118.1654,8,"1","Midnight","Sunday"
200806346,2020-02-22,2020-02-21,1535,8,"West LA",855,2,354,"THEFT OF IDENTITY",43,"M","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","1700    GLENDON                      AV",34.0522,-118.4378,1,"0","Afternoon","Friday"
220321604,2022-12-06,2022-12-05,2100,3,"Southwest",338,2,354,"THEFT OF IDENTITY",19,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","3100 S  HOOVER                       ST",34.0268,-118.2896,1,"0","Evening","Monday"
220911364,2022-07-12,2022-07-11,1600,9,"Van Nuys",952,2,354,"THEFT OF IDENTITY",79,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","14700    CUMPSTON                     ST",34.1694,-118.4538,1,"0","Afternoon","Monday"
220206481,2022-02-27,2022-02-19,100,2,"Rampart",238,2,354,"THEFT OF IDENTITY",25,"F","H",710,"OTHER PREMISE","IC","Invest Cont","400    FIRMIN                       ST",34.0647,-118.254,8,"1","Midnight","Saturday"
230507674,2023-04-11,2020-07-30,835,5,"Harbor",585,2,354,"THEFT OF IDENTITY",28,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","800 W  19TH                         ST",33.727,-118.2946,985,"1","Morning","Thursday"
200306591,2020-02-13,2020-02-06,910,3,"Southwest",325,2,354,"THEFT OF IDENTITY",18,"M","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2600    MENLO                        AV",34.0328,-118.2903,7,"1","Morning","Thursday"
220214291,2022-08-03,2022-08-02,1520,2,"Rampart",246,2,354,"THEFT OF IDENTITY",35,"M","H",602,"BANK","IC","Invest Cont","400 S  BONNIE BRAE                  ST",34.0598,-118.2734,1,"0","Afternoon","Tuesday"
200717553,2020-12-28,2020-12-23,1300,7,"Wilshire",727,2,354,"THEFT OF IDENTITY",40,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","200 S  HIGHLAND                     AV",34.0689,-118.3385,5,"1","Afternoon","Wednesday"
241111585,2024-10-21,2024-10-09,1700,11,"Northeast",1138,2,354,"THEFT OF IDENTITY",44,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","5700    BALTIMORE                    ST",34.1169,-118.1942,12,"1","Afternoon","Wednesday"
221320668,2022-11-09,2022-11-05,2335,13,"Newton",1352,2,354,"THEFT OF IDENTITY",19,"M","H",750,"CYBERSPACE","IC","Invest Cont","4400    METTLER                      ST",34.0039,-118.2665,4,"1","Evening","Saturday"
221714907,2022-10-18,2022-10-12,1200,17,"Devonshire",1714,2,354,"THEFT OF IDENTITY",35,"M","Z",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","18100    SANDRINGHAM                  CT",34.2809,-118.5318,6,"1","Afternoon","Wednesday"
210121501,2021-12-03,2021-12-02,1525,1,"Central",111,2,354,"THEFT OF IDENTITY",31,"F","H",602,"BANK","IC","Invest Cont","800 N  HILL                         ST",34.0628,-118.2396,1,"0","Afternoon","Thursday"
202011154,2020-06-18,2020-06-18,2130,20,"Olympic",2044,2,354,"THEFT OF IDENTITY",36,"M","K",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","S  KINGSLEY                     DR",34.0577,-118.3031,0,"0","Evening","Thursday"
220219050,2022-10-23,2022-10-01,700,2,"Rampart",233,2,354,"THEFT OF IDENTITY",39,"F","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","2700    HYANS                        ST",34.0721,-118.2763,22,"1","Morning","Saturday"
220512323,2022-08-09,2022-08-03,820,5,"Harbor",511,2,354,"THEFT OF IDENTITY",33,"F","W",602,"BANK","IC","Invest Cont","1700    254TH                        ST",33.7938,-118.3077,6,"1","Morning","Wednesday"
220314401,2022-07-29,2022-07-29,1700,3,"Southwest",335,2,354,"THEFT OF IDENTITY",44,"M","H",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","2900    9TH                          AV",34.0296,-118.3271,0,"0","Afternoon","Friday"
231811352,2023-06-01,2023-05-01,2000,18,"Southeast",1829,2,354,"THEFT OF IDENTITY",33,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","2100 E  103RD                        ST",33.9456,-118.2323,31,"1","Evening","Monday"
220516839,2022-12-09,2022-12-03,1153,5,"Harbor",524,2,354,"THEFT OF IDENTITY",36,"M","H",602,"BANK","IC","Invest Cont","400    HAWAIIAN                     AV",33.7734,-118.2763,6,"1","Morning","Saturday"
221819655,2022-10-25,2022-10-10,202,18,"Southeast",1836,2,354,"THEFT OF IDENTITY",32,"M","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","10700 S  CENTRAL                      AV",33.9388,-118.2542,15,"1","Midnight","Monday"
202108946,2020-05-04,2020-05-04,1915,21,"Topanga",2158,2,354,"THEFT OF IDENTITY",30,"M","X",101,"STREET","AA","Adult Arrest","VICTORY                      BL",34.1884,-118.5709,0,"0","Evening","Monday"
210120354,2021-11-12,2021-11-08,800,1,"Central",119,2,354,"THEFT OF IDENTITY",42,"F","C",507,"CONDOMINIUM/TOWNHOUSE","IC","Invest Cont","800 N  ALAMEDA                      ST",34.0561,-118.2375,4,"1","Morning","Monday"
221811790,2022-06-01,2022-06-01,940,18,"Southeast",1846,2,354,"THEFT OF IDENTITY",27,"F","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","1400 E  111TH                        ST",33.9348,-118.25,0,"0","Morning","Wednesday"
221822532,2022-12-22,2022-12-09,100,18,"Southeast",1862,2,354,"THEFT OF IDENTITY",41,"F","B",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","12000 S  MAIN                         ST",33.9237,-118.2739,13,"1","Midnight","Friday"
221318614,2022-10-02,2022-09-02,1410,13,"Newton",1383,2,354,"THEFT OF IDENTITY",47,"M","H",605,"AUTOMATED TELLER MACHINE (ATM)","IC","Invest Cont","5900 S  MAIN                         ST",33.9869,-118.2739,30,"1","Afternoon","Friday"
231713086,2023-07-24,2022-12-11,2330,17,"Devonshire",1745,2,354,"THEFT OF IDENTITY",68,"M","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","10300    BABBITT                      AV",34.2585,-118.5099,225,"1","Evening","Sunday"
231320508,2023-11-13,2023-11-13,1230,13,"Newton",1364,2,354,"THEFT OF IDENTITY",69,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","1200 E  45TH                         ST",34.003,-118.2541,0,"0","Afternoon","Monday"
230506260,2023-03-02,2023-03-01,619,5,"Harbor",555,2,354,"THEFT OF IDENTITY",52,"M","O",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","500 N  GAFFEY                       ST",33.7477,-118.2929,1,"0","Morning","Wednesday"
220811098,2022-06-22,2022-03-25,1100,8,"West LA",811,2,354,"THEFT OF IDENTITY",73,"F","W",501,"SINGLE FAMILY DWELLING","IC","Invest Cont","300    SURFVIEW                     DR",34.0455,-118.5679,89,"1","Morning","Friday"
231308484,2023-03-28,2023-03-05,958,13,"Newton",1352,2,354,"THEFT OF IDENTITY",21,"F","B",750,"CYBERSPACE","IC","Invest Cont","400 E  42ND                         PL",34.0066,-118.2686,23,"1","Morning","Sunday"
